h,volume
2,2.9999999999999942
3,4.016468020022189
4,5.200191336468974
5,6.300480323533363
6,7.4767511083392915
7,8.592983970178102
8,9.905379171815563
9,11.192018556989753
10,12.274382332694858
11,13.745892383225748
12,15.167886182213126
13,16.572225215267764
14,18.312590659636484
15,21.508882542600055
16,23.102170274602734
17,27.725771136787134
18,34.85277976463966
19,49.05300892432873
20,62.30632723246353
21,40.105829264966545
22,27.0
23,27.999999999999996
