t,P
1,0.5
2,0.2804781324552773
3,0.17702114649417316
4,0.12451139641039798
5,0.09571496430855338
6,0.07864617685930797
7,0.06776255145916588
8,0.06036812315817555
9,0.05507905447705358
10,0.05114290057148339
11,0.04812522948163521
12,0.04575990340806747
13,0.0438746819224944
14,0.042352634986038626
15,0.04111117547466791
16,0.040090092513499855
17,0.039244376135339015
18,0.038539707860951906
19,0.037949503973261994
20,0.0374529046587704
21,0.03703336402654531
22,0.03667763638186255
23,0.03637503234300129
24,0.03611686373353539
25,0.03589602351771281
26,0.03570666414208389
27,0.035543948699524125
28,0.03540385668942857
29,0.035283031169801575
30,0.03517865759838582
31,0.03508836714565554
32,0.03501015905437656
33,0.03494233792928755
34,0.03488346280747225
35,0.0348323055816533
36,0.03478781689201066
37,0.03474909801454295
38,0.034715377589284946
39,0.03468599227434346
40,0.03466037059960482
41,0.03463801944028884
42,0.034618512645088695
43,0.034601481443794026
44,0.0345866063305914
45,0.03457361017588343
46,0.0345622523646803
47,0.034552323795862656
48,0.03454364260579812
49,0.03453605050339076
50,0.034529409622801766
51,0.03452359981569973
52,0.034518516317685426
53,0.03451406773404268
54,0.03451017429863621
55,0.034506766366954614
56,0.034503783110263316
57,0.03450117138280806
58,0.03449888473817449
59,0.03449688257440645
60,0.03449512939043191
61,0.03449359413883419
62,0.03449224966211546
63,0.0344910722013915
64,0.03449004096798267
65,0.03448913776966991
66,0.034488346684498954
67,0.03448765377597286
68,0.03448704684429438
69,0.03448651520902633
70,0.03448604951914855
71,0.03448564158701529
72,0.03448528424317292
73,0.03448497120939087
74,0.034484696987600774
75,0.034484456762734185
76,0.03448424631770746
77,0.03448406195902489
78,0.0344839004516662
79,0.03448375896209373
80,0.03448363500836194
81,0.03448352641644044
82,0.03448343128197353
83,0.03448334793679759
84,0.03448327491962218
85,0.03448321095035588
86,0.03448315490762254
87,0.03448310580907066
88,0.03448306279412815
89,0.034483025108898335
90,0.03448299209293075
91,0.03448296316763386
92,0.03448293782612555
93,0.03448291562434274
94,0.03448289617325394
95,0.034482879132037486
96,0.03448286420210595
97,0.034482851121871425
98,0.03448283966215981
99,0.03448282962219379
100,0.0344828208260736
101,0.034482813119694165
102,0.034482806368044336
103,0.03448280045284082
104,0.034482795270455446
105,0.03448279073009918
106,0.0344827867522314
107,0.034482783267166035
108,0.034482780213850664
109,0.034482777538796756
110,0.034482775195142555
111,0.03448277314183199
112,0.03448277134289541
113,0.034482769766819445
114,0.0344827683859948
115,0.03448276717623269
116,0.034482766116341
117,0.03448276518775297
118,0.03448276437420213
119,0.034482763661437106
120,0.03448276303697211
121,0.03448276248986814
122,0.03448276201054141
123,0.034482761590595386
124,0.03448276122267376
125,0.03448276090033153
126,0.03448276061792215
127,0.03448276037049861
128,0.034482760153726706
129,0.03448275996380924
130,0.034482759797419354
131,0.0344827596516424
132,0.03448275952392476
133,0.03448275941202919
134,0.0344827593139956
135,0.03448275922810672
136,0.03448275915285803
137,0.034482759086931374
138,0.034482759029171924
139,0.03448275897856789
140,0.034482758934232846
141,0.03448275889539017
142,0.03448275886135943
143,0.03448275883154453
144,0.03448275880542319
145,0.034482758782537835
146,0.0344827587624876
147,0.034482758744921224
148,0.034482758729531056
149,0.03448275871604746
150,0.03448275870423425
151,0.03448275869388449
152,0.03448275868481689
153,0.034482758676872616
154,0.0344827586699125
155,0.034482758663814624
156,0.03448275865847217
157,0.03448275865379156
158,0.034482758649690796
159,0.03448275864609805
160,0.034482758642950376
161,0.034482758640192644
162,0.03448275863777656
163,0.03448275863565979
164,0.03448275863380525
165,0.034482758632180435
166,0.03448275863075693
167,0.03448275862950976
168,0.03448275862841709
169,0.034482758627459795
170,0.034482758626621084
171,0.03448275862588629
172,0.03448275862524252
173,0.034482758624678485
174,0.03448275862418434
175,0.03448275862375141
176,0.034482758623372106
177,0.0344827586230398
178,0.03448275862274865
179,0.03448275862249359
180,0.0344827586222701
181,0.034482758622074304
182,0.03448275862190277
183,0.03448275862175249
184,0.034482758621620827
185,0.03448275862150546
186,0.034482758621404395
187,0.03448275862131585
188,0.03448275862123829
189,0.03448275862117032
190,0.03448275862111076
191,0.034482758621058596
192,0.034482758621012896
193,0.034482758620972845
194,0.03448275862093776
195,0.03448275862090702
196,0.03448275862088009
197,0.0344827586208565
198,0.03448275862083582
199,0.03448275862081772
200,0.03448275862080186
201,0.03448275862078796
202,0.03448275862077578
203,0.034482758620765094
204,0.034482758620755755
205,0.03448275862074758
206,0.0344827586207404
207,0.03448275862073411
208,0.0344827586207286
209,0.03448275862072378
210,0.03448275862071954
211,0.03448275862071584
212,0.0344827586207126
213,0.03448275862070975
214,0.03448275862070727
215,0.034482758620705094
216,0.03448275862070318
217,0.0344827586207015
218,0.03448275862070003
219,0.03448275862069874
220,0.03448275862069763
221,0.03448275862069663
222,0.034482758620695775
223,0.034482758620695005
224,0.03448275862069434
225,0.03448275862069376
226,0.03448275862069326
227,0.03448275862069281
228,0.03448275862069243
229,0.034482758620692076
230,0.034482758620691785
231,0.034482758620691514
232,0.034482758620691285
233,0.034482758620691084
234,0.03448275862069092
235,0.03448275862069075
236,0.034482758620690605
237,0.03448275862069051
238,0.0344827586206904
239,0.03448275862069031
240,0.03448275862069023
241,0.03448275862069016
242,0.034482758620690106
243,0.03448275862069004
244,0.03448275862068999
245,0.03448275862068995
246,0.03448275862068992
247,0.034482758620689884
248,0.034482758620689856
249,0.03448275862068983
250,0.03448275862068981
251,0.034482758620689793
252,0.03448275862068979
253,0.03448275862068977
254,0.034482758620689766
255,0.03448275862068975
256,0.03448275862068974
