tick,n_exec,n_flight,n_events,front_depth,n_truncated
201,0,1092,1678,13,0
202,0,1092,1678,13,0
203,0,1092,1678,13,0
204,0,1092,1678,13,0
205,0,1092,1678,13,0
206,0,1092,1678,13,0
207,0,1092,1678,13,0
208,0,1092,1678,13,0
209,0,1092,1678,13,0
210,0,1092,1678,13,0
211,0,1092,1678,13,0
212,0,1092,1678,13,0
213,0,1092,1678,13,0
214,0,1092,1678,13,0
215,0,1092,1678,13,0
216,0,1092,1678,13,0
217,0,1092,1678,13,0
218,0,1092,1678,13,0
219,0,1092,1678,13,0
220,0,1092,1678,13,0
221,0,1092,1678,13,0
222,0,1092,1678,13,0
223,0,1092,1678,13,0
224,0,1092,1678,13,0
225,0,1092,1678,13,0
226,0,1092,1678,13,0
227,0,1092,1678,13,0
228,0,1092,1678,13,0
229,0,1092,1678,13,0
230,0,1092,1678,13,0
231,0,1092,1678,13,0
232,0,1092,1678,13,0
233,0,1092,1678,13,0
234,0,1092,1678,13,0
235,0,1092,1678,13,0
236,0,1092,1678,13,0
237,0,1092,1678,13,0
238,0,1092,1678,13,0
239,0,1092,1678,13,0
240,0,1092,1678,13,0
241,0,1092,1678,13,0
242,0,1092,1678,13,0
243,0,1092,1678,13,0
244,0,1092,1678,13,0
245,0,1092,1678,13,0
246,0,1092,1678,13,0
247,0,1092,1678,13,0
248,0,1092,1678,13,0
249,0,1092,1678,13,0
250,0,1092,1678,13,0
251,0,1092,1678,13,0
252,0,1092,1678,13,0
253,0,1092,1678,13,0
254,0,1092,1678,13,0
255,0,1092,1678,13,0
256,0,1092,1678,13,0
257,0,1092,1678,13,0
258,0,1092,1678,13,0
259,0,1092,1678,13,0
260,0,1092,1678,13,0
261,0,1092,1678,13,0
262,0,1092,1678,13,0
263,0,1092,1678,13,0
264,0,1092,1678,13,0
265,0,1092,1678,13,0
266,0,1092,1678,13,0
267,0,1092,1678,13,0
268,0,1092,1678,13,0
269,0,1092,1678,13,0
270,0,1092,1678,13,0
271,0,1092,1678,13,0
272,0,1092,1678,13,0
