tick,n_exec,n_flight,n_events,front_depth,n_truncated
230,0,145,15645,31,0
231,0,145,15645,31,0
232,0,145,15645,31,0
233,0,145,15645,31,0
234,0,145,15645,31,0
235,1,146,15646,31,0
236,0,146,15646,31,0
237,1,147,15647,31,0
238,0,147,15647,31,0
239,0,147,15647,31,0
240,0,147,15647,31,0
241,0,147,15647,31,0
242,0,147,15647,31,0
243,1,148,15648,31,0
244,0,148,15648,31,0
245,0,148,15648,31,0
246,0,148,15648,31,0
247,0,148,15648,31,0
248,0,148,15648,31,0
249,0,148,15648,31,0
250,0,148,15648,31,0
251,0,148,15648,31,0
252,0,148,15648,31,0
253,0,148,15648,31,0
254,2,107,15650,32,43
255,0,107,15650,32,0
256,0,107,15650,32,0
257,0,107,15650,32,0
258,0,107,15650,32,0
259,1,67,15651,33,41
260,0,67,15651,33,0
261,0,67,15651,33,0
262,0,67,15651,33,0
263,0,67,15651,33,0
264,0,67,15651,33,0
265,1,68,15652,33,0
266,0,68,15652,33,0
267,0,68,15652,33,0
268,0,68,15652,33,0
269,0,68,15652,33,0
270,0,68,15652,33,0
271,0,68,15652,33,0
272,0,68,15652,33,0
273,0,68,15652,33,0
274,0,68,15652,33,0
275,0,68,15652,33,0
276,0,68,15652,33,0
277,0,68,15652,33,0
278,0,68,15652,33,0
279,0,68,15652,33,0
280,0,68,15652,33,0
281,0,68,15652,33,0
282,0,68,15652,33,0
283,0,68,15652,33,0
284,0,68,15652,33,0
285,0,68,15652,33,0
286,0,68,15652,33,0
287,0,68,15652,33,0
288,0,68,15652,33,0
289,0,68,15652,33,0
290,0,68,15652,33,0
291,0,68,15652,33,0
292,0,68,15652,33,0
293,0,68,15652,33,0
294,0,68,15652,33,0
295,0,68,15652,33,0
296,0,68,15652,33,0
297,0,68,15652,33,0
298,0,68,15652,33,0
299,0,68,15652,33,0
300,0,68,15652,33,0
301,0,68,15652,33,0
302,0,68,15652,33,0
303,0,68,15652,33,0
304,0,68,15652,33,0
305,0,68,15652,33,0
306,0,68,15652,33,0
307,0,68,15652,33,0
308,0,68,15652,33,0
309,0,68,15652,33,0
310,0,68,15652,33,0
311,0,68,15652,33,0
312,0,68,15652,33,0
313,0,68,15652,33,0
314,0,68,15652,33,0
315,0,68,15652,33,0
316,0,68,15652,33,0
317,0,68,15652,33,0
318,0,68,15652,33,0
319,0,68,15652,33,0
320,0,68,15652,33,0
321,0,68,15652,33,0
322,0,68,15652,33,0
323,0,68,15652,33,0
324,0,68,15652,33,0
325,0,68,15652,33,0
326,0,68,15652,33,0
327,0,68,15652,33,0
328,0,68,15652,33,0
329,0,68,15652,33,0
330,0,68,15652,33,0
331,0,68,15652,33,0
332,0,68,15652,33,0
333,0,68,15652,33,0
334,0,68,15652,33,0
335,0,68,15652,33,0
336,0,68,15652,33,0
337,0,68,15652,33,0
338,0,68,15652,33,0
339,0,68,15652,33,0
340,0,68,15652,33,0
341,0,68,15652,33,0
342,0,68,15652,33,0
343,0,68,15652,33,0
344,0,68,15652,33,0
345,0,68,15652,33,0
346,0,68,15652,33,0
347,0,68,15652,33,0
348,0,68,15652,33,0
349,0,68,15652,33,0
350,0,68,15652,33,0
351,0,68,15652,33,0
352,0,68,15652,33,0
353,0,68,15652,33,0
354,0,68,15652,33,0
355,0,68,15652,33,0
356,0,68,15652,33,0
357,0,68,15652,33,0
358,0,68,15652,33,0
359,0,68,15652,33,0
360,0,68,15652,33,0
361,0,68,15652,33,0
362,0,68,15652,33,0
363,0,68,15652,33,0
364,0,68,15652,33,0
365,0,68,15652,33,0
366,0,68,15652,33,0
367,0,68,15652,33,0
368,0,68,15652,33,0
369,0,68,15652,33,0
370,0,68,15652,33,0
371,0,68,15652,33,0
372,0,68,15652,33,0
373,0,68,15652,33,0
374,0,68,15652,33,0
375,0,68,15652,33,0
376,0,68,15652,33,0
377,0,68,15652,33,0
378,0,68,15652,33,0
379,0,68,15652,33,0
380,0,68,15652,33,0
381,0,68,15652,33,0
382,0,68,15652,33,0
383,0,68,15652,33,0
384,0,68,15652,33,0
385,0,68,15652,33,0
386,0,68,15652,33,0
387,0,68,15652,33,0
388,0,68,15652,33,0
389,0,68,15652,33,0
390,0,68,15652,33,0
391,0,68,15652,33,0
392,0,68,15652,33,0
393,0,68,15652,33,0
394,0,68,15652,33,0
