tick,n_exec,n_flight,n_events,front_depth,n_truncated
1,888,2688,1488,2,0
2,1333,4021,2821,3,0
3,2001,6022,4822,4,0
4,2985,9007,7807,5,0
5,4454,13461,12261,6,0
6,6676,20137,18937,7,0
