t,P
1,0.5
2,0.2583333333333329
3,0.14152777777777778
4,0.08507175925925929
5,0.05778468364197532
6,0.04459593042695468
7,0.03822136637302811
8,0.035140327080296886
9,0.03365115808881014
10,0.03293139307625825
11,0.0325835066535248
12,0.032415361549203665
13,0.032334091415448435
14,0.0322948108508001
15,0.03227582524455341
16,0.032266648868200826
17,0.03226221361963036
18,0.03226006991615463
19,0.03225903379280805
20,0.03225853299985725
21,0.03225829094993104
22,0.03225817395913332
23,0.032258117413581096
24,0.0322580900832308
25,0.03225807687356153
26,0.03225807048888806
27,0.03225806740296255
28,0.032258065911431884
29,0.032258065190525424
30,0.03225806484208727
31,0.03225806467367553
32,0.03225806459227645
33,0.03225806455293366
34,0.03225806453391797
35,0.03225806452472701
36,0.03225806452028469
37,0.032258064518137536
38,0.03225806451709979
39,0.032258064516598184
40,0.03225806451635581
41,0.032258064516238576
42,0.03225806451618195
43,0.032258064516154546
44,0.03225806451614132
45,0.03225806451613497
46,0.0322580645161319
47,0.03225806451613036
48,0.032258064516129586
49,0.03225806451612923
50,0.03225806451612909
51,0.032258064516129004
52,0.032258064516129
53,0.032258064516129
54,0.032258064516129
55,0.03225806451612892
56,0.03225806451612889
57,0.032258064516128886
58,0.032258064516128865
59,0.032258064516128865
60,0.032258064516128865
61,0.032258064516128865
62,0.032258064516128865
63,0.032258064516128865
64,0.032258064516128865
65,0.032258064516128865
66,0.032258064516128865
67,0.032258064516128865
68,0.032258064516128865
69,0.032258064516128865
70,0.032258064516128865
71,0.032258064516128865
72,0.032258064516128865
73,0.032258064516128865
74,0.032258064516128865
75,0.032258064516128865
76,0.032258064516128865
77,0.032258064516128865
78,0.032258064516128865
79,0.032258064516128865
80,0.032258064516128865
81,0.032258064516128865
82,0.032258064516128865
83,0.032258064516128865
84,0.032258064516128865
85,0.032258064516128865
86,0.032258064516128865
87,0.032258064516128865
88,0.032258064516128865
89,0.032258064516128865
90,0.032258064516128865
91,0.032258064516128865
92,0.032258064516128865
93,0.032258064516128865
94,0.032258064516128865
95,0.032258064516128865
96,0.032258064516128865
97,0.032258064516128865
98,0.032258064516128865
99,0.032258064516128865
100,0.032258064516128865
101,0.032258064516128865
102,0.032258064516128865
103,0.032258064516128865
104,0.032258064516128865
105,0.032258064516128865
106,0.032258064516128865
107,0.032258064516128865
108,0.032258064516128865
109,0.032258064516128865
110,0.032258064516128865
111,0.032258064516128865
112,0.032258064516128865
113,0.032258064516128865
114,0.032258064516128865
115,0.032258064516128865
116,0.032258064516128865
117,0.032258064516128865
118,0.032258064516128865
119,0.032258064516128865
120,0.032258064516128865
121,0.032258064516128865
122,0.032258064516128865
123,0.032258064516128865
124,0.032258064516128865
125,0.032258064516128865
126,0.032258064516128865
127,0.032258064516128865
128,0.032258064516128865
129,0.032258064516128865
130,0.032258064516128865
131,0.032258064516128865
132,0.032258064516128865
133,0.032258064516128865
134,0.032258064516128865
135,0.032258064516128865
136,0.032258064516128865
137,0.032258064516128865
138,0.032258064516128865
139,0.032258064516128865
140,0.032258064516128865
141,0.032258064516128865
142,0.032258064516128865
143,0.032258064516128865
144,0.032258064516128865
145,0.032258064516128865
146,0.032258064516128865
147,0.032258064516128865
148,0.032258064516128865
149,0.032258064516128865
150,0.032258064516128865
151,0.032258064516128865
152,0.032258064516128865
153,0.032258064516128865
154,0.032258064516128865
155,0.032258064516128865
156,0.032258064516128865
157,0.032258064516128865
158,0.032258064516128865
159,0.032258064516128865
160,0.032258064516128865
161,0.032258064516128865
162,0.032258064516128865
163,0.032258064516128865
164,0.032258064516128865
165,0.032258064516128865
166,0.032258064516128865
167,0.032258064516128865
168,0.032258064516128865
169,0.032258064516128865
170,0.032258064516128865
171,0.032258064516128865
172,0.032258064516128865
173,0.032258064516128865
174,0.032258064516128865
175,0.032258064516128865
176,0.032258064516128865
177,0.032258064516128865
178,0.032258064516128865
179,0.032258064516128865
180,0.032258064516128865
181,0.032258064516128865
182,0.032258064516128865
183,0.032258064516128865
184,0.032258064516128865
185,0.032258064516128865
186,0.032258064516128865
187,0.032258064516128865
188,0.032258064516128865
189,0.032258064516128865
190,0.032258064516128865
191,0.032258064516128865
192,0.032258064516128865
193,0.032258064516128865
194,0.032258064516128865
195,0.032258064516128865
196,0.032258064516128865
197,0.032258064516128865
198,0.032258064516128865
199,0.032258064516128865
200,0.032258064516128865
201,0.032258064516128865
202,0.032258064516128865
203,0.032258064516128865
204,0.032258064516128865
205,0.032258064516128865
206,0.032258064516128865
207,0.032258064516128865
208,0.032258064516128865
209,0.032258064516128865
210,0.032258064516128865
211,0.032258064516128865
212,0.032258064516128865
213,0.032258064516128865
214,0.032258064516128865
215,0.032258064516128865
216,0.032258064516128865
217,0.032258064516128865
218,0.032258064516128865
219,0.032258064516128865
220,0.032258064516128865
221,0.032258064516128865
222,0.032258064516128865
223,0.032258064516128865
224,0.032258064516128865
225,0.032258064516128865
226,0.032258064516128865
227,0.032258064516128865
228,0.032258064516128865
229,0.032258064516128865
230,0.032258064516128865
231,0.032258064516128865
232,0.032258064516128865
233,0.032258064516128865
234,0.032258064516128865
235,0.032258064516128865
236,0.032258064516128865
237,0.032258064516128865
238,0.032258064516128865
239,0.032258064516128865
240,0.032258064516128865
241,0.032258064516128865
242,0.032258064516128865
243,0.032258064516128865
244,0.032258064516128865
245,0.032258064516128865
246,0.032258064516128865
247,0.032258064516128865
248,0.032258064516128865
249,0.032258064516128865
250,0.032258064516128865
251,0.032258064516128865
252,0.032258064516128865
253,0.032258064516128865
254,0.032258064516128865
255,0.032258064516128865
256,0.032258064516128865
