tick,n_exec,n_flight,n_events,front_depth,n_truncated
285,0,3495,3104,27,0
286,0,3495,3104,27,0
287,0,3495,3104,27,0
288,0,3495,3104,27,0
289,0,3495,3104,27,0
290,0,3495,3104,27,0
291,0,3495,3104,27,0
292,0,3495,3104,27,0
293,0,3495,3104,27,0
294,0,3495,3104,27,0
295,0,3495,3104,27,0
296,0,3495,3104,27,0
297,0,3495,3104,27,0
298,0,3495,3104,27,0
299,0,3495,3104,27,0
300,0,3495,3104,27,0
301,0,3495,3104,27,0
302,0,3495,3104,27,0
303,0,3495,3104,27,0
304,0,3495,3104,27,0
305,0,3495,3104,27,0
306,0,3495,3104,27,0
307,0,3495,3104,27,0
308,0,3495,3104,27,0
309,0,3495,3104,27,0
310,0,3495,3104,27,0
311,0,3495,3104,27,0
312,0,3495,3104,27,0
313,0,3495,3104,27,0
314,0,3495,3104,27,0
315,0,3495,3104,27,0
316,0,3495,3104,27,0
317,0,3495,3104,27,0
318,0,3495,3104,27,0
319,0,3495,3104,27,0
320,0,3495,3104,27,0
321,0,3495,3104,27,0
322,0,3495,3104,27,0
323,0,3495,3104,27,0
324,0,3495,3104,27,0
325,0,3495,3104,27,0
326,0,3495,3104,27,0
327,0,3495,3104,27,0
328,0,3495,3104,27,0
329,0,3495,3104,27,0
330,0,3495,3104,27,0
331,0,3495,3104,27,0
332,0,3495,3104,27,0
333,0,3495,3104,27,0
334,0,3495,3104,27,0
335,0,3495,3104,27,0
336,0,3495,3104,27,0
337,0,3495,3104,27,0
338,0,3495,3104,27,0
339,0,3495,3104,27,0
340,0,3495,3104,27,0
341,0,3495,3104,27,0
342,0,3495,3104,27,0
343,0,3495,3104,27,0
344,0,3495,3104,27,0
345,0,3495,3104,27,0
346,0,3495,3104,27,0
347,0,3495,3104,27,0
348,0,3495,3104,27,0
349,0,3495,3104,27,0
350,0,3495,3104,27,0
351,0,3495,3104,27,0
352,0,3495,3104,27,0
353,0,3495,3104,27,0
354,0,3495,3104,27,0
355,0,3495,3104,27,0
356,0,3495,3104,27,0
357,0,3495,3104,27,0
358,0,3495,3104,27,0
359,0,3495,3104,27,0
360,0,3495,3104,27,0
361,0,3495,3104,27,0
362,0,3495,3104,27,0
363,0,3495,3104,27,0
364,0,3495,3104,27,0
365,0,3495,3104,27,0
366,0,3495,3104,27,0
367,0,3495,3104,27,0
368,0,3495,3104,27,0
369,0,3495,3104,27,0
370,0,3495,3104,27,0
371,0,3495,3104,27,0
372,0,3495,3104,27,0
373,0,3495,3104,27,0
374,0,3495,3104,27,0
375,0,3495,3104,27,0
376,0,3495,3104,27,0
377,0,3495,3104,27,0
378,0,3495,3104,27,0
379,0,3495,3104,27,0
380,0,3495,3104,27,0
381,0,3495,3104,27,0
382,0,3495,3104,27,0
383,0,3495,3104,27,0
384,0,3495,3104,27,0
385,0,3495,3104,27,0
386,0,3495,3104,27,0
387,0,3495,3104,27,0
388,0,3495,3104,27,0
389,0,3495,3104,27,0
390,0,3495,3104,27,0
391,0,3495,3104,27,0
392,0,3495,3104,27,0
393,0,3495,3104,27,0
394,0,3495,3104,27,0
395,0,3495,3104,27,0
396,0,3495,3104,27,0
397,0,3495,3104,27,0
398,0,3495,3104,27,0
399,0,3495,3104,27,0
400,0,3495,3104,27,0
