h,volume
2,2.999999999999995
3,4.01334421218323
4,5.007602505489911
5,6.008491361461208
6,7.033394397437339
7,8.020073317865128
8,9.022605595514776
9,10.085055063307529
10,11.042307260696607
11,12.15098496044158
12,13.093079764828385
13,14.206197583240353
14,15.323552894450852
15,16.31663099281351
16,17.550423650784648
17,18.404060818396218
18,19.455439479262118
19,21.763223037938527
20,21.87960749923309
21,25.959990495324156
22,23.24602429934318
23,24.000000000000004
24,24.999999999999996
