tick,n_exec,n_flight,n_events,front_depth,n_truncated
210,0,538,1494,14,0
211,0,538,1494,14,0
212,0,538,1494,14,0
213,0,538,1494,14,0
214,0,538,1494,14,0
215,0,538,1494,14,0
216,0,538,1494,14,0
217,0,538,1494,14,0
218,0,538,1494,14,0
219,0,538,1494,14,0
220,0,538,1494,14,0
221,0,538,1494,14,0
222,0,538,1494,14,0
223,0,538,1494,14,0
224,0,538,1494,14,0
225,0,538,1494,14,0
226,0,538,1494,14,0
227,0,538,1494,14,0
228,0,538,1494,14,0
229,0,538,1494,14,0
230,0,538,1494,14,0
231,0,538,1494,14,0
232,0,538,1494,14,0
233,0,538,1494,14,0
234,0,538,1494,14,0
235,0,538,1494,14,0
236,0,538,1494,14,0
237,0,538,1494,14,0
238,0,538,1494,14,0
239,0,538,1494,14,0
240,0,538,1494,14,0
241,0,538,1494,14,0
242,0,538,1494,14,0
243,0,538,1494,14,0
244,0,538,1494,14,0
245,0,538,1494,14,0
246,0,538,1494,14,0
247,0,538,1494,14,0
248,0,538,1494,14,0
249,0,538,1494,14,0
250,0,538,1494,14,0
251,0,538,1494,14,0
252,0,538,1494,14,0
253,0,538,1494,14,0
254,0,538,1494,14,0
255,0,538,1494,14,0
256,0,538,1494,14,0
