tick,n_exec,n_flight,n_events,front_depth,n_truncated
241,0,708,1142,12,0
242,0,708,1142,12,0
243,0,708,1142,12,0
244,0,708,1142,12,0
245,0,708,1142,12,0
246,0,708,1142,12,0
247,0,708,1142,12,0
248,0,708,1142,12,0
249,0,708,1142,12,0
250,0,708,1142,12,0
251,0,708,1142,12,0
252,0,708,1142,12,0
253,0,708,1142,12,0
254,0,708,1142,12,0
255,0,708,1142,12,0
256,0,708,1142,12,0
