tick,n_exec,n_flight,n_events,front_depth,n_truncated
96,14,398,44202,45,0
97,9,407,44211,45,0
98,10,417,44221,45,0
99,14,366,44235,46,65
100,11,377,44246,46,0
101,13,334,44259,47,56
102,9,343,44268,47,0
103,9,352,44277,47,0
104,13,365,44290,47,0
105,15,332,44305,48,48
106,14,346,44319,48,0
107,12,324,44331,49,34
108,4,328,44335,49,0
109,14,342,44349,49,0
110,13,316,44362,50,39
111,9,325,44371,50,0
112,9,334,44380,50,0
113,7,341,44387,50,0
114,13,312,44400,51,42
115,9,277,44409,52,44
116,10,287,44419,52,0
117,12,299,44431,52,0
118,9,308,44440,52,0
119,13,321,44453,52,0
120,14,335,44467,52,0
121,10,345,44477,52,0
122,10,355,44487,52,0
123,4,359,44491,52,0
124,17,356,44508,53,20
125,14,370,44522,53,0
126,12,353,44534,54,29
127,16,332,44550,55,37
128,13,295,44563,56,50
129,11,306,44574,56,0
130,14,320,44588,56,0
131,19,304,44607,57,35
132,8,312,44615,57,0
133,12,324,44627,57,0
134,10,303,44637,58,31
135,18,277,44655,59,44
136,8,246,44663,60,39
137,8,254,44671,60,0
138,9,263,44680,60,0
139,11,232,44691,61,42
140,7,239,44698,61,0
141,10,249,44708,61,0
142,8,225,44716,62,32
143,7,232,44723,62,0
144,6,238,44729,62,0
145,7,245,44736,62,0
146,6,251,44742,62,0
147,6,257,44748,62,0
148,9,232,44757,63,34
149,9,241,44766,63,0
150,9,224,44775,64,26
151,3,227,44778,64,0
152,6,217,44784,65,16
153,11,228,44795,65,0
154,8,236,44803,65,0
155,6,242,44809,65,0
156,16,236,44825,66,22
157,8,244,44833,66,0
158,10,254,44843,66,0
159,11,265,44854,66,0
160,13,278,44867,66,0
161,12,279,44879,67,11
162,10,289,44889,67,0
163,19,308,44908,67,0
164,14,309,44922,68,13
165,18,327,44940,68,0
166,16,337,44956,69,6
167,23,360,44979,69,0
168,14,363,44993,70,11
169,18,381,45011,70,0
170,17,398,45028,70,0
171,32,430,45060,70,0
172,24,442,45084,71,12
173,27,469,45111,71,0
174,30,482,45141,72,17
175,27,488,45168,73,21
176,31,519,45199,73,0
177,37,542,45236,74,14
178,33,575,45269,74,0
179,37,612,45306,74,0
180,28,610,45334,75,30
181,37,647,45371,75,0
182,40,687,45411,75,0
183,42,729,45453,75,0
184,45,748,45498,76,26
185,44,749,45542,77,43
186,42,791,45584,77,0
187,50,784,45634,78,57
188,42,826,45676,78,0
189,58,816,45734,79,68
190,36,852,45770,79,0
191,53,832,45823,80,73
192,38,870,45861,80,0
193,38,819,45899,81,89
194,38,857,45937,81,0
195,42,899,45979,81,0
196,47,867,46026,82,79
197,37,816,46063,83,88
198,36,852,46099,83,0
199,48,803,46147,84,97
200,31,834,46178,84,0
201,31,745,46209,85,120
202,32,777,46241,85,0
203,38,676,46279,86,139
204,33,709,46312,86,0
205,25,623,46337,87,111
206,23,646,46360,87,0
207,26,574,46386,88,98
208,17,591,46403,88,0
209,23,507,46426,89,107
210,16,423,46442,90,100
211,13,330,46455,91,106
212,7,337,46462,91,0
213,8,345,46470,91,0
214,10,355,46480,91,0
215,9,364,46489,91,0
216,9,373,46498,91,0
217,10,383,46508,91,0
218,16,399,46524,91,0
219,16,415,46540,91,0
220,15,369,46555,92,61
221,14,383,46569,92,0
222,10,393,46579,92,0
223,18,362,46597,93,49
224,14,376,46611,93,0
225,12,388,46623,93,0
226,13,346,46636,94,55
227,16,362,46652,94,0
228,13,330,46665,95,45
229,23,353,46688,95,0
230,14,333,46702,96,34
231,13,311,46715,97,35
232,18,329,46733,97,0
233,14,343,46747,97,0
234,16,322,46763,98,37
235,10,332,46773,98,0
236,17,324,46790,99,25
237,14,306,46804,100,32
238,14,293,46818,101,27
239,4,297,46822,101,0
240,11,308,46833,101,0
241,16,297,46849,102,27
242,13,276,46862,103,34
243,10,286,46872,103,0
244,8,294,46880,103,0
245,10,304,46890,103,0
246,15,319,46905,103,0
247,10,290,46915,104,39
248,10,254,46925,105,46
249,6,260,46931,105,0
250,9,269,46940,105,0
251,13,282,46953,105,0
252,13,264,46966,106,31
253,17,241,46983,107,40
254,13,220,46996,108,34
255,9,229,47005,108,0
256,10,239,47015,108,0
257,8,205,47023,109,42
258,5,182,47028,110,28
259,2,184,47030,110,0
260,2,186,47032,110,0
261,7,193,47039,110,0
262,8,158,47047,111,43
263,10,168,47057,111,0
264,4,172,47061,111,0
265,6,178,47067,111,0
266,4,154,47071,112,28
267,4,129,47075,113,29
268,2,131,47077,113,0
269,3,134,47080,113,0
270,5,139,47085,113,0
271,3,142,47088,113,0
272,3,145,47091,113,0
273,0,145,47091,113,0
274,4,149,47095,113,0
