t,P
1,0.5
2,0.25862068965517265
3,0.14209274673008332
4,0.08583787773176434
5,0.05868035476705869
6,0.04556982643926973
7,0.03924060586723366
8,0.036185120073836924
9,0.03471005796667989
10,0.0339979590183972
11,0.033654187112329675
12,0.033488228261124624
13,0.033408110195025646
14,0.03336943250794342
15,0.03335076052107611
16,0.033341746458450554
17,0.0333373948420106
18,0.033335294061660255
19,0.03333427989183593
20,0.03333379029261044
21,0.03333355393436365
22,0.03333343983038248
23,0.033333384745701904
24,0.03333335815309745
25,0.033333345315288414
26,0.03333333911772543
27,0.0333333361257985
28,0.03333333468141997
29,0.03333333398413382
30,0.03333333364751289
31,0.03333333348500623
32,0.03333333340655475
33,0.03333333336868161
34,0.03333333335039804
35,0.03333333334157151
36,0.03333333333731036
37,0.03333333333525334
38,0.033333333334260244
39,0.03333333333378077
40,0.03333333333354929
41,0.03333333333343758
42,0.03333333333338365
43,0.03333333333335761
44,0.03333333333334507
45,0.03333333333333898
46,0.033333333333336074
47,0.033333333333334575
48,0.033333333333333964
49,0.03333333333333364
50,0.033333333333333444
51,0.03333333333333341
52,0.03333333333333333
53,0.033333333333333326
54,0.03333333333333332
55,0.03333333333333332
56,0.03333333333333332
57,0.03333333333333332
58,0.03333333333333332
59,0.03333333333333332
60,0.03333333333333332
61,0.03333333333333332
62,0.03333333333333332
63,0.03333333333333332
64,0.03333333333333332
65,0.03333333333333332
66,0.03333333333333332
67,0.03333333333333332
68,0.03333333333333332
69,0.03333333333333332
70,0.03333333333333332
71,0.03333333333333332
72,0.03333333333333332
73,0.03333333333333332
74,0.03333333333333332
75,0.03333333333333332
76,0.03333333333333332
77,0.03333333333333332
78,0.03333333333333332
79,0.03333333333333332
80,0.03333333333333332
81,0.03333333333333332
82,0.03333333333333332
83,0.03333333333333332
84,0.03333333333333332
85,0.03333333333333332
86,0.03333333333333332
87,0.03333333333333332
88,0.03333333333333332
89,0.03333333333333332
90,0.03333333333333332
91,0.03333333333333332
92,0.03333333333333332
93,0.03333333333333332
94,0.03333333333333332
95,0.03333333333333332
96,0.03333333333333332
97,0.03333333333333332
98,0.03333333333333332
99,0.03333333333333332
100,0.03333333333333332
101,0.03333333333333332
102,0.03333333333333332
103,0.03333333333333332
104,0.03333333333333332
105,0.03333333333333332
106,0.03333333333333332
107,0.03333333333333332
108,0.03333333333333332
109,0.03333333333333332
110,0.03333333333333332
111,0.03333333333333332
112,0.03333333333333332
113,0.03333333333333332
114,0.03333333333333332
115,0.03333333333333332
116,0.03333333333333332
117,0.03333333333333332
118,0.03333333333333332
119,0.03333333333333332
120,0.03333333333333332
121,0.03333333333333332
122,0.03333333333333332
123,0.03333333333333332
124,0.03333333333333332
125,0.03333333333333332
126,0.03333333333333332
127,0.03333333333333332
128,0.03333333333333332
129,0.03333333333333332
130,0.03333333333333332
131,0.03333333333333332
132,0.03333333333333332
133,0.03333333333333332
134,0.03333333333333332
