t,P
1,0.5
2,0.2589285714285711
3,0.14269770408163218
4,0.08665782161078676
5,0.059638592562343655
6,0.046611464271129936
7,0.04033052741643762
8,0.037302218575782406
9,0.035842141099037945
10,0.03513817517275041
11,0.03479876302971895
12,0.03463511788932874
13,0.03455621755378349
14,0.03451817632057418
15,0.0344998350117054
16,0.03449099188064365
17,0.03448672822816746
18,0.03448467253858078
19,0.03448368140252999
20,0.03448320353336268
21,0.03448297313215701
22,0.03448286204586146
23,0.0344828084863975
24,0.03448278266308447
25,0.034482770212558626
26,0.034482764209626454
27,0.034482761315355645
28,0.034482759919903655
29,0.0344827592470964
30,0.03448275892270722
31,0.03448275876630525
32,0.0344827586908972
33,0.03448275865453975
34,0.03448275863701023
35,0.03448275862855851
36,0.03448275862448358
37,0.034482758622518844
38,0.03448275862157159
39,0.034482758621114856
40,0.034482758620894664
41,0.03448275862078853
42,0.034482758620737325
43,0.0344827586207126
44,0.03448275862070072
45,0.03448275862069497
46,0.034482758620692194
47,0.03448275862069092
48,0.03448275862069027
49,0.03448275862068994
50,0.03448275862068975
51,0.03448275862068972
52,0.03448275862068964
53,0.03448275862068962
54,0.03448275862068962
55,0.03448275862068962
56,0.03448275862068962
57,0.03448275862068962
58,0.03448275862068962
59,0.03448275862068962
60,0.03448275862068962
61,0.03448275862068962
62,0.03448275862068962
63,0.03448275862068962
64,0.03448275862068962
65,0.03448275862068962
66,0.03448275862068962
67,0.03448275862068962
68,0.03448275862068962
69,0.03448275862068962
70,0.03448275862068962
71,0.03448275862068962
72,0.03448275862068962
73,0.03448275862068962
74,0.03448275862068962
75,0.03448275862068962
76,0.03448275862068962
77,0.03448275862068962
78,0.03448275862068962
79,0.03448275862068962
80,0.03448275862068962
81,0.03448275862068962
82,0.03448275862068962
83,0.03448275862068962
84,0.03448275862068962
85,0.03448275862068962
86,0.03448275862068962
87,0.03448275862068962
88,0.03448275862068962
89,0.03448275862068962
90,0.03448275862068962
91,0.03448275862068962
92,0.03448275862068962
93,0.03448275862068962
94,0.03448275862068962
95,0.03448275862068962
96,0.03448275862068962
97,0.03448275862068962
98,0.03448275862068962
99,0.03448275862068962
100,0.03448275862068962
101,0.03448275862068962
102,0.03448275862068962
103,0.03448275862068962
104,0.03448275862068962
105,0.03448275862068962
106,0.03448275862068962
107,0.03448275862068962
